STATE_NAME,PMGSY_SCHEME,NO_OF_ROAD_WORK_SANCTIONED,LENGTH_OF_ROAD_WORK_SANCTIONED,NO_OF_BRIDGES_SANCTIONED,COST_OF_WORKS_SANCTIONED,NO_OF_ROAD_WORKS_COMPLETED,LENGTH_OF_ROAD_WORK_COMPLETED,NO_OF_BRIDGES_COMPLETED,EXPENDITURE_OCCURED,NO_OF_ROAD_WORKS_BALANCE,LENGTH_OF_ROAD_WORK_BALANCE,NO_OF_BRIDGES_BALANCE,COST_PER_KM,COMPLETION_RATE_ROAD,COMPLETION_RATE_BRIDGES,EXPENDITURE_PER_KM
Uttar Pradesh,PMGSY-II,13,104.86,0,67.59899,13,103.25,0,61.1589,0,0.0,0,0.6446594506961664,0.9846461949265688,0.0,0.5923380145278451
Uttar Pradesh,PMGSY-III,57,431.745,0,406.3758,37,307.928,0,223.7888,20,120.882,0,0.9412403154639892,0.7132172926148537,0.0,0.7267569042113742
Uttar Pradesh,PMGSY-I,275,753.233,0,151.8216,275,742.463,0,157.9637,0,0.0,0,0.20155994227549776,0.98570163548331,0.0,0.21275632590445584
Uttar Pradesh,PMGSY-II,9,85.25,0,41.12541,9,83.25,0,40.6372,0,0.0,0,0.4824095014662757,0.9765395894428153,0.0,0.48813453453453454
Uttar Pradesh,PMGSY-III,51,427.39,0,266.64227,43,401.915,0,199.3163,8,24.05,0,0.6238851400360327,0.9403940195137931,0.0,0.49591654951917696
Uttar Pradesh,PMGSY-I,272,785.883,0,244.2302,272,775.395,0,227.4427,0,0.0,0,0.3107717052029373,0.9866545020060238,0.0,0.29332495050909535
Uttar Pradesh,PMGSY-II,13,93.78,0,55.17578,13,92.875,0,47.7588,0,0.0,0,0.5883533802516528,0.9903497547451482,0.0,0.5142266487213998
Uttar Pradesh,PMGSY-III,34,245.1,0,169.9057,28,224.311,0,131.1386,6,19.965,0,0.6932097103223174,0.9151815585475317,0.0,0.584628484559384
Uttar Pradesh,PMGSY-I,240,607.99,0,117.6318,240,597.435,0,106.644,0,0.0,0,0.19347653744305005,0.9826395170973206,0.0,0.17850310075573078
Uttar Pradesh,PMGSY-II,9,97.67,0,44.97122,9,97.67,0,39.5673,0,0.0,0,0.4604404627828402,1.0,0.0,0.4051121122146002
Uttar Pradesh,PMGSY-III,19,135.038,0,90.1265,19,135.038,0,74.9555,0,0.0,0,0.6674158385047171,1.0,0.0,0.5550696840889231
Uttar Pradesh,PMGSY-I,315,754.485,0,163.9748,315,744.607,0,157.2351,0,0.0,0,0.21733341285777713,0.9869076257314592,0.0,0.21116521869926014
Uttar Pradesh,PMGSY-II,13,88.285,0,39.91807,13,88.18,0,37.1407,0,0.0,0,0.4521500821204055,0.9988106699892395,0.0,0.4211918802449535
Uttar Pradesh,PMGSY-III,42,296.13,0,183.67973,31,256.521,0,105.0455,11,32.642,0,0.6202672137237024,0.8662445547563571,0.0,0.4095005866966057
Uttar Pradesh,PMGSY-I,239,720.77,0,178.6437,239,697.004,0,159.5037,0,0.0,0,0.247851186925094,0.9670269295336932,0.0,0.22884187178265836
Uttar Pradesh,PMGSY-II,13,93.025,0,40.6267,13,91.75,0,35.6952,0,0.0,0,0.4367288363343187,0.9862940069873689,0.0,0.3890485013623978
Uttar Pradesh,RCPLWEA,7,80.925,0,45.6326,7,80.55,0,42.1013,0,0.0,0,0.5638875502008032,0.995366079703429,0.0,0.5226728739913098
Uttar Pradesh,PMGSY-III,18,135.425,0,55.76251,16,121.31,0,38.544,2,11.3,0,0.4117593501938342,0.8957725678419789,0.0,0.31773143186876596
Uttar Pradesh,PMGSY-I,108,410.745,0,120.0661,108,403.403,0,126.7396,0,0.0,0,0.29231299224579727,0.9821251628139114,0.0,0.31417614643421093
Uttar Pradesh,PMGSY-II,14,101.7,0,55.808,14,101.699,0,51.507,0,0.0,0,0.5487512291052113,0.9999901671583087,0.0,0.5064651569828612
Uttar Pradesh,PMGSY-III,13,93.988,0,82.54023,9,66.725,0,40.9526,4,27.213,0,0.8781996637868663,0.7099310550283014,0.0,0.6137519670288497
Uttar Pradesh,PMGSY-I,173,578.835,0,182.1108,173,572.889,0,162.2231,0,0.0,0,0.31461608230324706,0.9897276425924486,0.0,0.2831667216511401
Uttar Pradesh,PMGSY-II,14,95.115,0,60.33697,14,94.88,0,54.375,0,0.0,0,0.6343580928349892,0.9975293066288178,0.0,0.5730923271500843
Uttar Pradesh,PMGSY-III,67,481.107,0,480.63866,21,132.448,0,114.3642,46,347.907,0,0.9990265367163645,0.2752984263375923,0.0,0.8634649069823628
Uttar Pradesh,PMGSY-I,274,718.952,0,166.1075,274,714.712,0,150.8243,0,0.0,0,0.23104115434688266,0.994102527011539,0.0,0.21102807844278534
Uttar Pradesh,PMGSY-II,14,105.27,0,59.27319,14,105.27,0,48.2012,0,0.0,0,0.563058706184098,1.0,0.0,0.45788163769354995
Uttar Pradesh,PMGSY-III,35,251.245,0,164.66377,35,250.331,0,117.4761,0,0.0,0,0.6553912316663018,0.996362116659038,0.0,0.4692830692163576
Uttar Pradesh,PMGSY-I,245,562.59,0,143.5727,245,548.383,0,136.8036,0,0.0,0,0.25519952363177445,0.9747471515668604,0.0,0.24946725190241123
Uttar Pradesh,PMGSY-II,18,108.6,0,65.9403,18,106.1,0,55.1888,0,0.0,0,0.6071850828729282,0.9769797421731123,0.0,0.520158341187559
Uttar Pradesh,PMGSY-III,25,181.12,0,127.73929,24,177.35,0,93.3871,1,2.32,0,0.7052743484982332,0.979185070671378,0.0,0.5265694953481816
Uttar Pradesh,PMGSY-I,214,442.285,0,129.7255,214,424.764,0,114.2146,0,0.0,0,0.29330748273172275,0.9603852719400386,0.0,0.2688895480784624
Uttar Pradesh,PMGSY-II,10,91.3,0,55.02389,10,90.594,0,49.8256,0,0.0,0,0.6026713033953999,0.9922672508214676,0.0,0.5499878579155353
Uttar Pradesh,PMGSY-III,23,186.745,0,149.74739,17,173.295,0,99.4128,6,13.45,0,0.8018816568047337,0.9279766526546894,0.0,0.5736622522288584
Uttar Pradesh,PMGSY-I,278,665.035,0,185.3795,278,649.31,0,175.8554,0,0.0,0,0.2787514942822558,0.9763546279519123,0.0,0.27083427022531614
Uttar Pradesh,PMGSY-II,11,101.975,0,86.3941,11,101.465,0,78.3542,0,0.0,0,0.8472086295660701,0.9949987742093651,0.0,0.7722288473857981
Uttar Pradesh,PMGSY-III,59,466.05,0,442.89172,19,160.28,0,132.8199,40,305.295,0,0.9503094517755606,0.3439115974680828,0.0,0.8286741951584726
Uttar Pradesh,PMGSY-I,233,630.325,0,145.113,233,621.425,0,132.606,0,0.0,0,0.2302193312973466,0.9858802998453178,0.0,0.2133901918976546
Uttar Pradesh,PMGSY-II,15,108.25,0,77.283,15,103.32,0,61.2354,0,0.0,0,0.7139307159353349,0.9544572748267898,0.0,0.5926771196283391
Uttar Pradesh,PMGSY-III,28,200.245,0,140.0833,22,151.199,0,88.379,6,49.01,0,0.699559539564034,0.7550700392019776,0.0,0.584521061647233
Uttar Pradesh,PMGSY-I,179,429.785,0,98.8914,179,412.065,0,89.5028,0,0.0,0,0.23009504752376186,0.9587700827157765,0.0,0.21720553796124398
Uttar Pradesh,PMGSY-II,9,100.15,0,65.4942,9,94.903,0,50.3961,0,0.0,0,0.6539610584123815,0.947608587119321,0.0,0.5310274701537359
Uttar Pradesh,PMGSY-III,4,33.65,0,19.19977,4,31.948,0,12.771,0,0.0,0,0.5705726597325409,0.9494205052005944,0.0,0.3997433329159885
Uttar Pradesh,PMGSY-I,154,385.4,0,79.6784,154,372.599,0,75.601,0,0.0,0,0.2067420861442657,0.9667851582771148,0.0,0.2029017791244743
Uttar Pradesh,PMGSY-II,11,112.855,0,53.45658,11,112.005,0,44.5876,0,0.0,0,0.47367489256125117,0.9924682114217358,0.0,0.39808579974108305
Uttar Pradesh,PMGSY-III,10,71.19,0,41.1063,10,63.531,0,31.8912,0,0.0,0,0.5774167720185419,0.8924146649810367,0.0,0.50197856164707
Uttar Pradesh,PMGSY-I,252,717.532,0,206.8764,252,710.807,0,196.5916,0,0.0,0,0.2883166186316429,0.9906275957030487,0.0,0.27657521661998263
Uttar Pradesh,PMGSY-II,12,89.9,0,40.2722,12,89.475,0,36.448,0,0.0,0,0.44796662958843153,0.9952725250278085,0.0,0.40735400949986034
Uttar Pradesh,PMGSY-III,62,417.405,0,303.30394,43,406.31,0,160.3689,19,5.1,0,0.7266418466477402,0.9734191013524036,0.0,0.3946959218330831
Uttar Pradesh,PMGSY-I,232,683.49,0,218.8356,232,679.896,0,209.6878,0,0.0,0,0.32017381380854143,0.9947416933678619,0.0,0.3084115805946792
Uttar Pradesh,PMGSY-II,16,101.14,0,63.7346,16,100.89,0,61.4191,0,0.0,0,0.6301621514732054,0.997528178762112,0.0,0.6087729210030727
Uttar Pradesh,PMGSY-III,66,460.485,0,334.92296,59,426.865,0,285.9604,7,32.76,0,0.7273265361521004,0.9269900213904905,0.0,0.6699082848207278
Uttar Pradesh,PMGSY-I,318,921.37,0,332.4885,318,908.531,0,304.686,0,0.0,0,0.3608631711473132,0.9860653157797626,0.0,0.335361148931627
Uttar Pradesh,PMGSY-II,13,101.05,0,56.65087,13,101.05,0,48.6224,0,0.0,0,0.5606221672439387,1.0,0.0,0.48117169717961406
Uttar Pradesh,PMGSY-III,45,258.1,0,198.2243,21,138.824,0,76.9787,24,119.1,0,0.7680135606354126,0.5378690430065866,0.0,0.5545057050654065
Uttar Pradesh,PMGSY-I,106,392.265,0,106.43,106,380.93,0,95.8403,0,0.0,0,0.2713216830459001,0.9711037181497203,0.0,0.25159556873966343
Uttar Pradesh,PMGSY-II,9,96.9,0,42.4343,9,96.9,0,36.4839,0,0.0,0,0.4379184726522188,1.0,0.0,0.37651083591331264
Uttar Pradesh,PMGSY-III,19,157.0,0,110.9985,18,145.611,0,83.8894,1,9.85,0,0.7069968152866243,0.9274585987261146,0.0,0.5761199359938466
Uttar Pradesh,PMGSY-I,131,424.57,0,100.07328,131,425.04,0,94.6871,0,0.0,0,0.23570501919589232,1.0011070023788775,0.0,0.22277220967438358
Uttar Pradesh,PMGSY-II,10,89.1,0,44.40788,10,87.035,0,35.877,0,0.0,0,0.498404938271605,0.9768237934904602,0.0,0.41221347733670366
Uttar Pradesh,PMGSY-III,13,95.33,0,66.6637,12,83.74,0,54.4642,1,9.0,0,0.6992940312598344,0.8784223224588272,0.0,0.6503964652495821
Uttar Pradesh,PMGSY-I,415,1190.986,0,359.2984,415,1180.089,0,329.0393,0,0.0,0,0.30168146392988665,0.9908504382083415,0.0,0.27882583432266556
Uttar Pradesh,PMGSY-II,13,107.55,0,70.74885,13,106.535,0,61.5132,0,0.0,0,0.6578228730822874,0.9905625290562529,0.0,0.5773989768620641
Uttar Pradesh,PMGSY-III,67,480.658,0,350.96026,54,441.857,0,259.8225,13,34.284,0,0.7301662720687058,0.9192752435203408,0.0,0.5880239534510033
Uttar Pradesh,PMGSY-I,189,440.1,0,105.9981,189,429.017,0,98.7266,0,0.0,0,0.24085003408316288,0.9748170870256759,0.0,0.23012281564600007
Uttar Pradesh,PMGSY-II,15,109.65,0,66.9426,15,108.885,0,49.7447,0,0.0,0,0.6105116279069767,0.9930232558139535,0.0,0.45685539789686364
Uttar Pradesh,PMGSY-III,20,180.19,0,150.75601,19,177.209,0,105.3874,1,0.2,0,0.8366502580609357,0.9834563516288363,0.0,0.5947068151166137
Uttar Pradesh,PMGSY-I,187,512.96,0,120.0831,187,505.117,0,112.9559,0,0.0,0,0.2340983702432938,0.9847103087960074,0.0,0.22362323976425263
Uttar Pradesh,PMGSY-II,15,106.62,0,52.59766,15,95.061,0,41.7657,0,0.0,0,0.4933188895141624,0.8915869442881261,0.0,0.43935683403288417
Uttar Pradesh,PMGSY-III,8,70.35,0,48.99476,7,62.895,0,32.4074,1,5.8,0,0.6964429282160626,0.8940298507462687,0.0,0.5152619445106924
Uttar Pradesh,PMGSY-I,178,548.53,0,139.047,178,533.757,0,134.3715,0,0.0,0,0.2534902375439812,0.9730680181576212,0.0,0.2517465813094723
Uttar Pradesh,PMGSY-II,12,113.8,0,72.8806,12,114.1,0,62.0542,0,0.0,0,0.640427065026362,1.0026362038664323,0.0,0.5438580192813323
Uttar Pradesh,PMGSY-III,21,144.845,0,92.99378,20,136.645,0,57.3094,1,5.2,0,0.6420227139355863,0.9433877593289379,0.0,0.4194035639796553
Uttar Pradesh,PMGSY-I,271,717.962,0,179.1209,271,713.434,0,163.0094,0,0.0,0,0.24948520952362382,0.9936932595318415,0.0,0.22848560623687686
Uttar Pradesh,PMGSY-II,13,100.77,0,47.16149,13,96.605,0,40.6712,0,0.0,0,0.4680112136548576,0.9586682544408058,0.0,0.42100512395838724
Uttar Pradesh,PMGSY-III,57,374.87,0,265.2944,51,356.807,0,192.5121,6,15.149,0,0.7076970683170165,0.9518152959692694,0.0,0.5395412646052348
Uttar Pradesh,PMGSY-I,131,498.815,0,156.5845,131,481.231,0,141.9012,0,0.0,0,0.3139129737477822,0.9647484538355904,0.0,0.29487127803487306
Uttar Pradesh,PMGSY-II,14,110.42,0,70.2237,14,110.24,0,64.1953,0,0.0,0,0.6359690273501176,0.9983698605325122,0.0,0.5823231132075473
Uttar Pradesh,PMGSY-III,30,231.45,0,188.97608,24,169.106,0,96.2745,6,56.2,0,0.8164877079282783,0.7306372866709873,0.0,0.5693145127907939
Uttar Pradesh,PMGSY-I,216,523.625,0,148.1651,216,513.177,0,146.1985,0,0.0,0,0.28296032465982335,0.9800467892098353,0.0,0.2848890343877453
Uttar Pradesh,PMGSY-II,14,107.955,0,80.04009,14,107.85,0,74.0124,0,0.0,0,0.7414208698068641,0.9990273725163262,0.0,0.6862531293463143
Uttar Pradesh,PMGSY-III,16,111.208,0,101.61033,13,108.708,0,81.4052,3,0.0,0,0.9136962268901518,0.9775196029062657,0.0,0.748842771461162
Uttar Pradesh,PMGSY-I,270,751.791,0,173.9928,270,747.12,0,163.5418,0,0.0,0,0.23143772670861978,0.9937868370331647,0.0,0.21889629510654246
Uttar Pradesh,PMGSY-II,11,111.745,0,99.67319,11,110.785,0,78.3722,0,0.0,0,0.8919700210300238,0.9914090115888854,0.0,0.7074260955905584
Uttar Pradesh,PMGSY-III,33,238.679,0,199.11752,18,131.617,0,76.7032,15,98.005,0,0.8342481743261871,0.551439380925846,0.0,0.5827757812440643
Uttar Pradesh,PMGSY-I,272,574.447,0,128.8868,272,570.636,0,124.1542,0,0.0,0,0.22436673879400534,0.9933657935370886,0.0,0.21757162183949139
Uttar Pradesh,PMGSY-II,11,103.22,0,85.5865,11,103.22,0,77.4466,0,0.0,0,0.8291658593295873,1.0,0.0,0.7503061422205
Uttar Pradesh,PMGSY-III,35,263.995,0,211.71503,24,190.805,0,95.0089,11,69.75,0,0.8019660599632569,0.7227599007556962,0.0,0.4979371609758654
Uttar Pradesh,PMGSY-I,114,368.925,0,116.5174,114,364.388,0,111.4347,0,0.0,0,0.3158295046418649,0.9877021074744188,0.0,0.3058133088905233
Uttar Pradesh,PMGSY-II,14,109.075,0,60.18487,14,108.975,0,51.3523,0,0.0,0,0.5517751088700436,0.9990831996332797,0.0,0.4712300986464786
Uttar Pradesh,PMGSY-III,12,90.35,0,55.0185,12,87.7,0,35.8591,0,0.0,0,0.6089485334809076,0.9706696181516327,0.0,0.4088836944127708
Uttar Pradesh,PMGSY-I,119,377.975,0,108.3417,119,374.955,0,103.5433,0,0.0,0,0.2866372114557841,0.9920100535749717,0.0,0.2761486044992066
Uttar Pradesh,PMGSY-II,18,120.515,0,84.9463,18,119.265,0,76.4863,0,0.0,0,0.7048608057088329,0.9896278471559556,0.0,0.6413138808535614
Uttar Pradesh,PMGSY-III,40,282.62,0,272.4038,26,178.473,0,157.0095,14,103.205,0,0.9638518151581629,0.6314945863703914,0.0,0.8797381116471399
Uttar Pradesh,PMGSY-I,289,1041.804,0,357.591,289,1036.11,0,330.9882,0,0.0,0,0.3432421069606183,0.9945344805740809,0.0,0.3194527608072502
Uttar Pradesh,PMGSY-II,14,98.875,0,67.3317,14,98.255,0,54.6509,0,0.0,0,0.680978002528445,0.9937294563843236,0.0,0.5562149508930844
Uttar Pradesh,PMGSY-III,63,420.655,0,338.88378,48,332.272,0,220.8313,15,86.4,0,0.8056097752314842,0.7898919542142612,0.0,0.6646100182982617
Uttar Pradesh,PMGSY-I,342,941.685,0,281.3176,342,914.702,0,257.8866,0,0.0,0,0.29873853783377674,0.9713460445902824,0.0,0.2819351001747017
Uttar Pradesh,PMGSY-II,13,93.825,0,59.505,13,92.27,0,52.1188,0,0.0,0,0.6342126298960832,0.9834265920596855,0.0,0.564850980817167
Uttar Pradesh,PMGSY-III,40,385.833,0,327.10152,33,309.425,0,208.6775,7,71.924,0,0.8477800499179696,0.8019661356078925,0.0,0.674404136705179
Uttar Pradesh,PMGSY-I,139,603.97,0,176.035,139,603.114,0,181.2625,0,0.0,0,0.29146315214331836,0.9985827110618077,0.0,0.30054434153410464
Uttar Pradesh,PMGSY-II,14,110.291,0,66.9178,14,109.891,0,61.9163,0,0.0,0,0.6067385371426499,0.9963732308166579,0.0,0.5634337661864939
Uttar Pradesh,PMGSY-III,18,157.17,0,132.22589,12,121.432,0,74.2749,6,35.605,0,0.8412921677164854,0.7726156391168799,0.0,0.6116583767046577
Uttar Pradesh,PMGSY-I,286,704.295,0,173.87,286,690.081,0,161.0642,0,0.0,0,0.24687098445963696,0.9798181159883288,0.0,0.23339897780115668
Uttar Pradesh,PMGSY-II,15,99.5,0,61.2842,15,99.162,0,55.7579,0,0.0,0,0.615921608040201,0.996603015075377,0.0,0.5622909985679998
Uttar Pradesh,PMGSY-III,20,155.615,0,121.82107,12,85.396,0,75.0807,8,69.6,0,0.7828362947016676,0.5487645792500723,0.0,0.8792062860087123
Uttar Pradesh,PMGSY-I,227,726.6,0,207.5332,227,716.644,0,196.601,0,0.0,0,0.2856223506743738,0.9862978254885769,0.0,0.2743356534067124
Uttar Pradesh,PMGSY-II,16,104.45,0,66.1358,16,105.2,0,58.6796,0,0.0,0,0.633181426519866,1.0071804691239827,0.0,0.5577908745247149
Uttar Pradesh,PMGSY-III,41,318.064,0,245.54334,37,295.359,0,190.0368,4,16.8,0,0.7719934981638915,0.9286149957241309,0.0,0.6434095456715387
Uttar Pradesh,PMGSY-I,94,418.29,0,105.789,94,414.5,0,103.4036,0,0.0,0,0.25290826938248584,0.9909393004853092,0.0,0.24946586248492159
Uttar Pradesh,PMGSY-II,11,99.5,0,52.5926,11,99.5,0,48.3865,0,0.0,0,0.5285688442211055,1.0,0.0,0.4862964824120603
Uttar Pradesh,PMGSY-III,14,115.82,0,78.48959,6,76.9,0,34.3389,8,38.47,0,0.6776859782420999,0.6639613192885513,0.0,0.4465396618985696
Uttar Pradesh,PMGSY-I,243,480.101,0,104.4497,242,474.093,0,89.4605,1,1.0,0,0.2175577638871821,0.9874859664945501,0.0,0.18869820900118753
Uttar Pradesh,PMGSY-II,11,96.15,0,59.7914,11,93.331,0,48.2654,0,0.0,0,0.6218554342173687,0.9706812272490899,0.0,0.5171422142696425
Uttar Pradesh,PMGSY-III,11,77.3,0,42.6268,11,76.438,0,31.625,0,0.0,0,0.5514463130659768,0.9888486416558863,0.0,0.4137340066459091
Uttar Pradesh,PMGSY-I,201,580.757,0,152.4311,201,571.651,0,145.1983,0,0.0,0,0.2624696732023893,0.9843204644971993,0.0,0.2539981562176923
Uttar Pradesh,PMGSY-II,11,94.5,0,69.5562,11,90.835,0,58.4898,0,0.0,0,0.7360444444444445,0.9612169312169312,0.0,0.6439125887598394
Uttar Pradesh,PMGSY-III,34,305.531,3,236.21237,23,220.14,3,150.3744,11,81.566,0,0.7731207962530806,0.7205160851108398,1.0,0.6830853093485965
Uttar Pradesh,PMGSY-I,214,573.175,0,156.0495,214,572.837,0,154.6465,0,0.0,0,0.27225454704060714,0.9994103022637066,0.0,0.26996597635976727
Uttar Pradesh,PMGSY-II,11,109.0,0,55.55237,11,107.36,0,54.635,0,0.0,0,0.5096547706422019,0.984954128440367,0.0,0.508895305514158
Uttar Pradesh,PMGSY-III,28,196.93,0,172.90397,11,79.375,0,73.9282,17,117.65,0,0.8779971055705071,0.4030620017265018,0.0,0.9313788976377954
Uttar Pradesh,PMGSY-I,289,660.754,0,147.5156,289,649.583,0,141.2229,0,0.0,0,0.22325343471246487,0.9830935567548588,0.0,0.2174054739733029
Uttar Pradesh,PMGSY-II,14,98.601,0,43.6994,14,90.402,0,38.5693,0,0.0,0,0.44319428809038447,0.9168466851248973,0.0,0.4266421096878387
Uttar Pradesh,PMGSY-III,23,203.857,0,111.6808,22,190.722,0,86.1081,1,8.285,0,0.5478389263061852,0.9355675792344634,0.0,0.4514848837575109
Uttar Pradesh,PMGSY-I,287,834.627,0,217.1968,287,800.673,0,188.5854,0,0.0,0,0.26023217557064415,0.9593183541869602,0.0,0.23553360735281442
Uttar Pradesh,PMGSY-II,14,114.45,0,43.4263,14,114.15,0,35.114,0,0.0,0,0.3794346876365225,0.9973787680209699,0.0,0.30761279018834864
Uttar Pradesh,PMGSY-III,23,187.965,0,120.91011,14,112.12,0,55.9007,9,70.415,0,0.6432586385763307,0.5964940281435374,0.0,0.4985792008562255
Uttar Pradesh,PMGSY-I,223,598.5,0,161.7229,223,582.117,0,157.3699,0,0.0,0,0.2702137009189641,0.9726265664160401,0.0,0.27034067034633935
Uttar Pradesh,PMGSY-II,13,98.259,0,48.21445,13,95.169,0,43.8036,0,0.0,0,0.4906873670605237,0.9685524990077244,0.0,0.4602717271380387
Uttar Pradesh,PMGSY-III,24,147.805,0,89.64673,24,143.842,0,68.477,0,0.0,0,0.6065202800987788,0.9731876458847807,0.0,0.4760570626103641
Uttar Pradesh,PMGSY-I,204,560.02,0,108.6372,204,559.77,0,104.608,0,0.0,0,0.19398807185457664,0.9995535873718796,0.0,0.18687675295210535
Uttar Pradesh,PMGSY-II,12,105.85,0,52.16453,12,105.85,0,46.1786,0,0.0,0,0.4928155880963628,1.0,0.0,0.4362645252716108
Uttar Pradesh,PMGSY-III,25,234.3,0,146.4625,24,227.448,0,120.9436,1,3.3,0,0.6251067008109261,0.9707554417413572,0.0,0.5317417607541064
Uttar Pradesh,PMGSY-I,201,652.975,0,146.95,201,640.109,0,144.1701,0,0.0,0,0.22504690072361114,0.9802963360006126,0.0,0.22522742220465575
Uttar Pradesh,PMGSY-II,11,77.75,1,40.98453,11,75.76,1,40.1661,0,0.0,0,0.5271322186495176,0.9744051446945339,1.0,0.5301755543822597
Uttar Pradesh,PMGSY-III,31,251.34,1,158.50596,26,219.485,1,116.9315,5,28.95,0,0.6306435903556934,0.873259329991247,1.0,0.532753946738957
Uttar Pradesh,PMGSY-I,382,1114.335,0,230.3692,382,1082.53,0,206.8313,0,0.0,0,0.20673244580848668,0.9714583137027913,0.0,0.19106288047444414
Uttar Pradesh,PMGSY-II,15,95.1,0,58.1514,15,95.0,0,55.196,0,0.0,0,0.6114763406940064,0.9989484752891693,0.0,0.5810105263157894
Uttar Pradesh,PMGSY-III,70,485.09,0,430.01389,56,430.6,0,304.618,14,54.13,0,0.8864620792017976,0.8876703292172587,0.0,0.707426846261031
Uttar Pradesh,PMGSY-I,345,874.325,0,252.1413,345,870.48,0,240.7154,0,0.0,0,0.28838395333543015,0.995602321791096,0.0,0.2765317985479276
Uttar Pradesh,PMGSY-II,16,116.4,0,87.32012,16,116.38,0,76.9368,0,0.0,0,0.7501728522336769,0.999828178694158,0.0,0.6610826602509022
Uttar Pradesh,PMGSY-III,66,478.542,0,436.48762,45,332.426,0,252.509,21,142.985,0,0.9121197721412123,0.6946642092021181,0.0,0.7595946165462388
Uttar Pradesh,PMGSY-I,259,860.477,0,259.3289,259,842.455,0,258.1429,0,0.0,0,0.30137807285958834,0.9790558027698592,0.0,0.3064174347591266
Uttar Pradesh,PMGSY-II,12,116.9,0,87.66288,12,116.0,0,75.5848,0,0.0,0,0.7498963216424294,0.9923011120615911,0.0,0.6515931034482759
Uttar Pradesh,PMGSY-III,67,493.58,0,414.98825,42,348.539,0,200.5768,25,142.425,0,0.8407720126423275,0.7061449005227116,0.0,0.5754787842967358
Uttar Pradesh,PMGSY-I,274,776.525,0,183.53337,274,750.727,0,176.2981,0,0.0,0,0.2363521715334342,0.9667776311129712,0.0,0.23483649848746616
Uttar Pradesh,PMGSY-II,13,100.8,0,52.66694,13,100.7,0,46.2817,0,0.0,0,0.5224894841269841,0.9990079365079365,0.0,0.4595998013902681
Uttar Pradesh,PMGSY-III,26,167.12,0,94.59272,26,160.89,0,74.7583,0,0.0,0,0.566016754427956,0.9627213977979894,0.0,0.4646547330474238
Uttar Pradesh,PMGSY-I,236,598.98,0,162.2786,236,584.136,0,148.8684,0,0.0,0,0.2709249056729774,0.9752178703796454,0.0,0.25485229467110404
Uttar Pradesh,PMGSY-II,9,84.1,0,48.7657,9,83.59,0,37.6026,0,0.0,0,0.5798537455410226,0.9939357907253271,0.0,0.44984567532001435
Uttar Pradesh,PMGSY-III,23,152.4,0,137.38049,18,139.55,0,104.9467,5,11.8,0,0.9014467847769029,0.9156824146981628,0.0,0.7520365460408456
Uttar Pradesh,PMGSY-I,155,361.535,0,93.3095,155,352.84,0,82.2786,0,0.0,0,0.25809257748212483,0.9759497697318377,0.0,0.23318954767033218
Uttar Pradesh,PMGSY-II,13,102.7,0,48.1293,13,100.295,0,46.89,0,0.0,0,0.4686397273612463,0.9765822784810126,0.0,0.46752081359988035
Uttar Pradesh,PMGSY-III,19,121.77,0,117.4236,8,52.379,0,25.2374,11,68.42,0,0.9643064794284306,0.43014699843968135,0.0,0.48182286794325974
Uttar Pradesh,PMGSY-I,289,882.485,0,186.1605,289,868.598,0,168.2767,0,0.0,0,0.2109503277676108,0.9842637551913063,0.0,0.19373369498893622
Uttar Pradesh,PMGSY-II,11,104.1,0,46.7217,11,101.22,0,41.432,0,0.0,0,0.44881556195965416,0.9723342939481269,0.0,0.4093262201146019
Uttar Pradesh,PMGSY-III,38,280.52,0,167.3443,34,262.967,0,120.1861,4,10.656,0,0.5965503350919721,0.937426921431627,0.0,0.4570387158845026
Uttar Pradesh,PMGSY-I,254,611.919,0,125.3113,254,593.927,0,117.1451,0,0.0,0,0.20478412992569278,0.9705974156710284,0.0,0.1972382127769911
Uttar Pradesh,PMGSY-II,13,101.402,0,52.93763,13,101.089,0,46.0753,0,0.0,0,0.52205706001854,0.9969132758722707,0.0,0.4557894528583723
Uttar Pradesh,PMGSY-III,25,184.095,0,130.1319,25,179.685,0,100.5673,0,0.0,0,0.7068736250305548,0.9760449767782938,0.0,0.5596866739015499
Uttar Pradesh,PMGSY-I,296,987.46,0,353.0337,296,961.85,0,347.2636,0,0.0,0,0.3575169627124137,0.974064772243939,0.0,0.36103716795758173
Uttar Pradesh,PMGSY-II,13,109.6,0,68.09171,13,106.005,0,60.8477,0,0.0,0,0.6212747262773723,0.967198905109489,0.0,0.5740078298193482
Uttar Pradesh,PMGSY-III,53,379.05,0,276.97296,45,327.675,0,212.8282,8,48.1,0,0.7307029679461812,0.8644637910565889,0.0,0.6495100328068971
Uttar Pradesh,PMGSY-I,47,193.67,0,54.2126,47,193.41,0,52.7319,0,0.0,0,0.27992254866525534,0.9986575101977592,0.0,0.2726430898092136
Uttar Pradesh,PMGSY-II,10,105.3,0,50.71296,10,105.3,0,46.6157,0,0.0,0,0.48160455840455846,1.0,0.0,0.44269420702754037
Uttar Pradesh,PMGSY-III,17,149.55,0,100.38982,17,149.138,0,84.3102,0,0.0,0,0.6712793045804079,0.9972450685389501,0.0,0.5653166865587576
Uttar Pradesh,PMGSY-I,163,478.9,0,169.204,163,470.436,0,152.8417,0,0.0,0,0.35331802046356237,0.9823261641261224,0.0,0.32489371561700214
